0,83.6176451102542
1,158.74084154812522
2,240.28660480109227
3,345.29067150945446
4,442.2054656682996
5,654.3091189062083
6,758.2299702176342
7,835.3355140229742
8,1597.4284484503248
9,1681.0500910413077
10,1699.9233209636434
11,1803.5763385504822
12,1964.9760862098663
13,2193.0583646763725
14,2652.346086131545
15,2861.8574936849245
16,2957.4037972993483
17,3148.207441819205
18,3286.8084934708154
19,3550.539364828496
20,3703.6527565066212
21,3957.891664472093
22,4008.0965390305696
23,4074.778038674933
24,4285.090748827915
25,4380.009854328557
26,4412.034436790018
27,4440.021625996404
28,4687.885472310732
29,4897.468027381541
30,4972.226123882642
31,5050.368396590481
32,5145.264170902279
33,5298.587071578478
34,5373.941566249088
35,5696.234231123484
36,5770.6278810965505
37,6206.390996125592
38,6311.701338284342
39,6693.641446339964
40,6996.577917440185
41,7156.642517929128
42,7210.424622765487
43,7340.187773596202
44,7450.341341580113
45,7700.8149816699015
46,7772.28635632441
47,8315.92698462366
48,8510.519949885058
49,8572.439882301338
50,8714.560178467802
51,8942.378529299049
52,8950.906571293885
53,9129.195219168454
54,9261.049064678693
55,9606.847860418304
56,9847.995811011106
57,10305.410317366952
58,10804.716751077922
59,10960.431651666599
60,11031.090828839748
61,11078.610336560438
62,11118.04512963017
63,11166.418818624154
64,11290.878421664656
65,11383.147850520732
66,11552.765022926467
67,11700.245314244012
68,11728.68761445654
69,11743.082807772214
70,12015.282334802981
71,12375.240101218886
72,12973.530647236925
73,13256.914855562056
74,13273.641097563184
75,13415.388225727249
76,13509.864990037178
77,13947.6698524771
78,13947.78419841348
79,14318.723008708137
80,14364.76381276314
81,14605.288419862627
82,14616.858863360647
83,14633.222813528393
84,14659.573190646997
85,14819.908825583274
86,15348.072689403189
87,15572.915769517
88,15581.268129812861
89,15616.005525969627
90,15888.017077552693
91,15913.314496790003
92,15994.963927188859
93,16464.22643368214
94,16747.20084665907
95,17056.28534577619
96,17582.71355040122
97,17725.775267739697
98,17837.833102891625
99,17900.56226766386
100,17941.34879646251
101,18068.83319834786
102,18189.06291629943
103,18530.00550663333
104,18594.452101948737
105,18676.993873921063
106,18794.59279001443
107,18807.775453804024
108,18817.160910612038
109,19110.66566728723
110,19447.494842825854
111,19482.569645016098
112,19510.647175627408
113,19603.6336361663
114,19975.897116817458
115,20357.347576647746
116,20418.939399513292
117,20582.68011619887
118,20645.63402736578
119,21036.683358296057
120,21126.83976803341
121,21428.30236987517
122,21732.749862134922
123,21949.792671813066
124,22260.12774176102
125,22478.211365370633
126,22865.383509308318
127,22966.002834210936
128,23338.227188503573
129,23369.468578697026
130,23426.167136012482
131,23736.443873676144
132,24147.402514459056
133,24199.60720409244
134,24424.91916611485
135,24750.2699343713
136,24787.564670315034
137,24829.038335751367
138,25104.517955469542
139,25164.73471843453
140,25394.40108385157
141,25443.823314473066
142,25610.565154148335
143,25671.036086846034
144,25869.692543911104
145,25890.97112128247
146,25952.26220985166
147,26024.138658884258
148,26179.198649437614
149,26247.863667261383
150,26302.687658222472
151,26712.678214201205
152,26902.58551153042
153,26950.460240655804
154,26953.275315519422
155,26969.472901156292
156,27074.732755406894
157,27625.02930578092
158,27646.0291283188
159,27988.076350233547
